retrieved_at,tweet_id,tweet_created_at,tweet_year,query,sensitive,lang,source,username,user_id,text,in_reply_to_id,in_reply_to_name,rt_count,reply_count,like_count,quote_count,has_media,if_video_duration,if_video_views,media_url,tweet_url,ent_hashtags,ent_mentions,ent_anotation_types,ent_anotation_elements,place_id,place_name,coordinates
2021-12-07 19:33:32.100707,1420445632972476421,2021-07-28T18:06:44.000Z,2021,#pegasusfiasco,False,hi,Twitter for Android,AgrawalSadhuram,751694654,"#AmnestyUTurn #PegasusFiasco
#NewsClick #AmnestyDeniesPegasus
#KalyanSingh जी को गोली न चलाने
पर:एकलाइन में इस्तीफा,एकदिन की जेल!
#बंगाल #PostPollViolence #NHRC
#महाराष्ट्र,#राजस्थान,#पंजाब,#केरला...
#भ्रष्ट #मुल्लामुलायम की राह पर।
कारसेवकों पर गोलियां👇 
https://t.co/RXfjY6Kymt https://t.co/8vCRSuGjJl",false,false,1,0,0,0,['photo'],0.0,0,['https://pbs.twimg.com/media/E7ZvxlxUUAA4PdG.jpg'],https://twitter.com/AgrawalSadhuram/status/1420445632972476421,AmnestyUTurn;PegasusFiasco;NewsClick;AmnestyDeniesPegasus;KalyanSingh;बंगाल;PostPollViolence;NHRC;महाराष्ट्र;राजस्थान;पंजाब;केरला;भ्रष्ट;मुल्लामुलायम,false,false,false,false,false,false
2021-12-07 19:33:32.100707,1420445498356289536,2021-07-28T18:06:12.000Z,2021,#pegasusfiasco,False,hi,Twitter for Android,AgrawalSadhuram,751694654,"#AmnestyUTurn #PegasusFiasco
#NewsClick #AmnestyDeniesPegasus
#KalyanSingh जी को गोली न चलाने
पर:एकलाइन में इस्तीफा,एकदिन की जेल!
#बंगाल #PostPollViolence #NHRC
#महाराष्ट्र,#राजस्थान,#पंजाब,#केरला...
#भ्रष्ट #मुल्लामुलायम की राह पर।
कारसेवकों पर गोलियां👇 
https://t.co/RXfjY6Kymt https://t.co/XxCxzexYK1",false,false,1,0,0,0,['photo'],0.0,0,['https://pbs.twimg.com/media/E7ZvpwPVgAUXkKq.jpg'],https://twitter.com/AgrawalSadhuram/status/1420445498356289536,AmnestyUTurn;PegasusFiasco;NewsClick;AmnestyDeniesPegasus;KalyanSingh;बंगाल;PostPollViolence;NHRC;महाराष्ट्र;राजस्थान;पंजाब;केरला;भ्रष्ट;मुल्लामुलायम,false,false,false,false,false,false
2021-12-07 19:33:32.100707,1420445352264491008,2021-07-28T18:05:37.000Z,2021,#pegasusfiasco,False,hi,Twitter for Android,AgrawalSadhuram,751694654,"#AmnestyUTurn #PegasusFiasco
#NewsClick #AmnestyDeniesPegasus
#KalyanSingh जी को गोली न चलाने
पर:एकलाइन में इस्तीफा,एकदिन की जेल!
#बंगाल #PostPollViolence #NHRC
#महाराष्ट्र,#राजस्थान,#पंजाब,#केरला...
#भ्रष्ट #मुल्लामुलायम की राह पर।
कारसेवकों पर गोलियां👇 
https://t.co/RXfjY6Kymt https://t.co/uGwXkoE7T8",false,false,1,0,0,0,['photo'],0.0,0,['https://pbs.twimg.com/media/E7ZvhQrVIAM_nPt.jpg'],https://twitter.com/AgrawalSadhuram/status/1420445352264491008,AmnestyUTurn;PegasusFiasco;NewsClick;AmnestyDeniesPegasus;KalyanSingh;बंगाल;PostPollViolence;NHRC;महाराष्ट्र;राजस्थान;पंजाब;केरला;भ्रष्ट;मुल्लामुलायम,false,false,false,false,false,false
2021-12-07 19:33:32.100707,1420445157346873345,2021-07-28T18:04:50.000Z,2021,#pegasusfiasco,False,hi,Twitter for Android,AgrawalSadhuram,751694654,"#AmnestyUTurn #PegasusFiasco
#NewsClick #AmnestyDeniesPegasus
#KalyanSingh जी को गोली न चलाने
पर:एकलाइन में इस्तीफा,एकदिन की जेल!
#बंगाल #PostPollViolence #NHRC
#महाराष्ट्र,#राजस्थान,#पंजाब,#केरला...
#भ्रष्ट #मुल्लामुलायम की राह पर।
कारसेवकों पर गोलियां👇 
https://t.co/RXfjY6Kymt https://t.co/OQ1f8YHD4j",false,false,1,0,0,0,"['photo', 'photo', 'photo', 'photo']",0.0,0,"['https://pbs.twimg.com/media/E7ZvVIwVkAA9rT6.jpg', 'https://pbs.twimg.com/media/E7ZvVgdVUAURXtm.jpg', 'https://pbs.twimg.com/media/E7ZvVwEVcAQTMYV.jpg', 'https://pbs.twimg.com/media/E7ZvV5CUYAE7UTF.jpg']",https://twitter.com/AgrawalSadhuram/status/1420445157346873345,AmnestyUTurn;PegasusFiasco;NewsClick;AmnestyDeniesPegasus;KalyanSingh;बंगाल;PostPollViolence;NHRC;महाराष्ट्र;राजस्थान;पंजाब;केरला;भ्रष्ट;मुल्लामुलायम,false,false,false,false,false,false
2021-12-07 19:33:32.100707,1420444900374376448,2021-07-28T18:03:49.000Z,2021,#pegasusfiasco,False,hi,Twitter for Android,AgrawalSadhuram,751694654,"#AmnestyUTurn #PegasusFiasco
#NewsClick #AmnestyDeniesPegasus
#KalyanSingh जी को गोली न चलाने
पर:एकलाइन में इस्तीफा,एकदिन की जेल!
#बंगाल #PostPollViolence #NHRC
#महाराष्ट्र,#राजस्थान,#पंजाब,#केरला...
#भ्रष्ट #मुल्लामुलायम की राह पर।
कारसेवकों पर गोलियां👇 
https://t.co/RXfjY6Kymt https://t.co/RH0nMIkIvE",false,false,1,0,0,0,"['photo', 'photo', 'photo', 'photo']",0.0,0,"['https://pbs.twimg.com/media/E7ZvF77VoAIgnri.jpg', 'https://pbs.twimg.com/media/E7ZvGPiVoAQEhSb.jpg', 'https://pbs.twimg.com/media/E7ZvGvXVUAgYKVe.jpg', 'https://pbs.twimg.com/media/E7ZvG9tVkAEswbV.jpg']",https://twitter.com/AgrawalSadhuram/status/1420444900374376448,AmnestyUTurn;PegasusFiasco;NewsClick;AmnestyDeniesPegasus;KalyanSingh;बंगाल;PostPollViolence;NHRC;महाराष्ट्र;राजस्थान;पंजाब;केरला;भ्रष्ट;मुल्लामुलायम,false,false,false,false,false,false
2021-12-07 19:33:32.100707,1420444403127123968,2021-07-28T18:01:50.000Z,2021,#pegasusfiasco,False,hi,Twitter for Android,AgrawalSadhuram,751694654,"#AmnestyUTurn #PegasusFiasco
#NewsClick #AmnestyDeniesPegasus
#KalyanSingh जी को गोली न चलाने
पर:एकलाइन में इस्तीफा,एकदिन की जेल!
#बंगाल #PostPollViolence #NHRC
#महाराष्ट्र,#राजस्थान,#पंजाब,#केरला...
#भ्रष्ट #मुल्लामुलायम की राह पर।
कारसेवकों पर गोलियां👇 
https://t.co/RXfjY6Kymt https://t.co/2B4d7cYrIh",false,false,1,0,0,0,"['photo', 'photo']",0.0,0,"['https://pbs.twimg.com/media/E7ZupvbVEAM9XTx.jpg', 'https://pbs.twimg.com/media/E7ZuqAbVgAAbe30.jpg']",https://twitter.com/AgrawalSadhuram/status/1420444403127123968,AmnestyUTurn;PegasusFiasco;NewsClick;AmnestyDeniesPegasus;KalyanSingh;बंगाल;PostPollViolence;NHRC;महाराष्ट्र;राजस्थान;पंजाब;केरला;भ्रष्ट;मुल्लामुलायम,false,false,false,false,false,false
2021-12-07 19:33:32.100707,1420444236915245056,2021-07-28T18:01:11.000Z,2021,#pegasusfiasco,False,hi,Twitter for Android,AgrawalSadhuram,751694654,"#AmnestyUTurn #PegasusFiasco
#NewsClick #AmnestyDeniesPegasus
#KalyanSingh जी को गोली न चलाने
पर:एकलाइन में इस्तीफा,एकदिन की जेल!
#बंगाल #PostPollViolence #NHRC
#महाराष्ट्र,#राजस्थान,#पंजाब,#केरला...
#भ्रष्ट #मुल्लामुलायम की राह पर।
कारसेवकों पर गोलियां👇 
https://t.co/RXfjY6Kymt https://t.co/p308kdKp4o",false,false,0,0,0,0,"['photo', 'photo', 'photo', 'photo']",0.0,0,"['https://pbs.twimg.com/media/E7ZufhRVcAA7l0r.jpg', 'https://pbs.twimg.com/media/E7Zuf6HVkAIAOFb.jpg', 'https://pbs.twimg.com/media/E7ZugOIVgAEmDXg.jpg', 'https://pbs.twimg.com/media/E7ZugXaVkAAaKbt.jpg']",https://twitter.com/AgrawalSadhuram/status/1420444236915245056,AmnestyUTurn;PegasusFiasco;NewsClick;AmnestyDeniesPegasus;KalyanSingh;बंगाल;PostPollViolence;NHRC;महाराष्ट्र;राजस्थान;पंजाब;केरला;भ्रष्ट;मुल्लामुलायम,false,false,false,false,false,false
2021-12-07 19:33:32.100707,1420436339367964672,2021-07-28T17:29:48.000Z,2021,#pegasusfiasco,False,hi,Twitter for Android,AgrawalSadhuram,751694654,"#AmnestyUTurn #PegasusFiasco
#NewsClick #AmnestyDeniesPegasus
#KalyanSingh जी को गोली न चलाने
पर:एकलाइन में इस्तीफा,एकदिन की जेल!
#बंगाल #PostPollViolence #NHRC
#महाराष्ट्र,#राजस्थान,#पंजाब,#केरला...
#भ्रष्ट #मुल्लामुलायम की राह पर।
कारसेवकों पर गोलियां👇 
https://t.co/RXfjY6Kymt https://t.co/AgtXXex8ge",false,false,1,0,0,0,"['photo', 'photo', 'photo', 'photo']",0.0,0,"['https://pbs.twimg.com/media/E7ZnTwfVkAA8r_J.jpg', 'https://pbs.twimg.com/media/E7ZnUI9UYAMsg1j.jpg', 'https://pbs.twimg.com/media/E7ZnUdfVcAURtbO.jpg', 'https://pbs.twimg.com/media/E7ZnUoWUcAIEVUu.jpg']",https://twitter.com/AgrawalSadhuram/status/1420436339367964672,AmnestyUTurn;PegasusFiasco;NewsClick;AmnestyDeniesPegasus;KalyanSingh;बंगाल;PostPollViolence;NHRC;महाराष्ट्र;राजस्थान;पंजाब;केरला;भ्रष्ट;मुल्लामुलायम,false,false,false,false,false,false
2021-12-07 19:33:32.100707,1420436143582048256,2021-07-28T17:29:01.000Z,2021,#pegasusfiasco,False,hi,Twitter for Android,AgrawalSadhuram,751694654,"#AmnestyUTurn #PegasusFiasco
#NewsClick #AmnestyDeniesPegasus
#KalyanSingh जी को गोली न चलाने
पर:एकलाइन में इस्तीफा,एकदिन की जेल!
#बंगाल #PostPollViolence #NHRC
#महाराष्ट्र,#राजस्थान,#पंजाब,#केरला...
#भ्रष्ट #मुल्लामुलायम की राह पर।
कारसेवकों पर गोलियां👇 
https://t.co/RXfjY6Kymt https://t.co/YJJeZ5bFc2",false,false,1,0,0,0,"['photo', 'photo', 'photo', 'photo']",0.0,0,"['https://pbs.twimg.com/media/E7ZnIe7UUAMPf5Y.jpg', 'https://pbs.twimg.com/media/E7ZnIywVoAMUITX.jpg', 'https://pbs.twimg.com/media/E7ZnJEUVEAAppdG.jpg', 'https://pbs.twimg.com/media/E7ZnJRrVIAY6clv.jpg']",https://twitter.com/AgrawalSadhuram/status/1420436143582048256,AmnestyUTurn;PegasusFiasco;NewsClick;AmnestyDeniesPegasus;KalyanSingh;बंगाल;PostPollViolence;NHRC;महाराष्ट्र;राजस्थान;पंजाब;केरला;भ्रष्ट;मुल्लामुलायम,false,false,false,false,false,false
2021-12-07 19:33:32.100707,1420435653368549377,2021-07-28T17:27:04.000Z,2021,#pegasusfiasco,False,hi,Twitter for Android,AgrawalSadhuram,751694654,"#AmnestyUTurn #PegasusFiasco
#NewsClick #AmnestyDeniesPegasus
#KalyanSingh जी को गोली न चलाने
पर:एकलाइन में इस्तीफा,एकदिन की जेल!
#बंगाल #PostPollViolence #NHRC
#महाराष्ट्र,#राजस्थान,#पंजाब,#केरला...
#भ्रष्ट #मुल्लामुलायम की राह पर।
कारसेवकों पर गोलियां👇 
https://t.co/RXfjY6Kymt https://t.co/fuuA68CrJG",false,false,1,0,0,0,"['photo', 'photo', 'photo', 'photo']",0.0,0,"['https://pbs.twimg.com/media/E7Zmr9qVEAAo9sr.jpg', 'https://pbs.twimg.com/media/E7ZmsO2VoAUf4Zl.jpg', 'https://pbs.twimg.com/media/E7ZmsiZVoAQYyql.jpg', 'https://pbs.twimg.com/media/E7ZmsulUUAAl98w.jpg']",https://twitter.com/AgrawalSadhuram/status/1420435653368549377,AmnestyUTurn;PegasusFiasco;NewsClick;AmnestyDeniesPegasus;KalyanSingh;बंगाल;PostPollViolence;NHRC;महाराष्ट्र;राजस्थान;पंजाब;केरला;भ्रष्ट;मुल्लामुलायम,false,false,false,false,false,false
2021-12-07 19:33:32.100707,1420435423847804930,2021-07-28T17:26:10.000Z,2021,#pegasusfiasco,False,hi,Twitter for Android,AgrawalSadhuram,751694654,"#AmnestyUTurn #PegasusFiasco
#NewsClick #AmnestyDeniesPegasus
#KalyanSingh जी को गोली न चलाने
पर:एकलाइन में इस्तीफा,एकदिन की जेल!
#बंगाल #PostPollViolence #NHRC
#महाराष्ट्र,#राजस्थान,#पंजाब,#केरला...
#भ्रष्ट #मुल्लामुलायम की राह पर।
कारसेवकों पर गोलियां👇 
https://t.co/RXfjY6Kymt https://t.co/OITVBVuYli",false,false,1,0,0,0,"['photo', 'photo', 'photo', 'photo']",0.0,0,"['https://pbs.twimg.com/media/E7ZmemiVcAMrtWA.jpg', 'https://pbs.twimg.com/media/E7Zme4gVoAgM9Nk.jpg', 'https://pbs.twimg.com/media/E7ZmfKNVoAQWfAf.jpg', 'https://pbs.twimg.com/media/E7ZmfX_VgAQxMFs.jpg']",https://twitter.com/AgrawalSadhuram/status/1420435423847804930,AmnestyUTurn;PegasusFiasco;NewsClick;AmnestyDeniesPegasus;KalyanSingh;बंगाल;PostPollViolence;NHRC;महाराष्ट्र;राजस्थान;पंजाब;केरला;भ्रष्ट;मुल्लामुलायम,false,false,false,false,false,false
2021-12-07 19:33:32.100707,1420435210705854468,2021-07-28T17:25:19.000Z,2021,#pegasusfiasco,False,hi,Twitter for Android,AgrawalSadhuram,751694654,"#AmnestyUTurn #PegasusFiasco
#NewsClick #AmnestyDeniesPegasus
#KalyanSingh जी को गोली न चलाने
पर:एकलाइन में इस्तीफा,एकदिन की जेल!
#बंगाल #PostPollViolence #NHRC
#महाराष्ट्र,#राजस्थान,#पंजाब,#केरला...
#भ्रष्ट #मुल्लामुलायम की राह पर।
कारसेवकों पर गोलियां👇 
https://t.co/RXfjY6Kymt https://t.co/HAdUHzXdCU",false,false,1,0,0,0,"['photo', 'photo', 'photo', 'photo']",0.0,0,"['https://pbs.twimg.com/media/E7ZmSSnVIAUE7Uy.jpg', 'https://pbs.twimg.com/media/E7ZmSiCVUAAHKxu.jpg', 'https://pbs.twimg.com/media/E7ZmSv0VkAAR7MB.jpg', 'https://pbs.twimg.com/media/E7ZmS88VIAQpdPf.jpg']",https://twitter.com/AgrawalSadhuram/status/1420435210705854468,AmnestyUTurn;PegasusFiasco;NewsClick;AmnestyDeniesPegasus;KalyanSingh;बंगाल;PostPollViolence;NHRC;महाराष्ट्र;राजस्थान;पंजाब;केरला;भ्रष्ट;मुल्लामुलायम,false,false,false,false,false,false
